Song.name,Artist.name,Song_popularity,Artist_popularity,Duration,Bars_confidence,Bars_start,Beats_confidence,Beats_start,End_of_fade_in,Familiarity,Key,Key_confidence,Loudness,Mode,Mode_confidence,Start_of_fade_out,Tatums_confidence,Tatums_start,Tempo,Terms_freq,Time_signature,Time_signature_confidence,Genre
Yi Ba Xiang Shui Yin,Leon Lai,0.457447,0.546326,223.00689,0.036,0.13713,1,0.13713,0.326,0.870034,9,0.659,37.157357,-63.933358,-3.807,1,0.726,215.197,0.517,0.13713,113.846,1,rock
Three Bells / Les 3 cloches,Leon Russel,0.342908,0.524449,351.32036,0.527,0.23845,0,0.23845,2.914,0.724864,2,0.456,-63.933358,-7.168,1,0.497,344.752,0.175,0.23845,128.976,0.999881,4,pop
Hummingbird,Leon Russell,0.405116,0.367412,227.94404,0.088,0.39685,0.42,0.39685,0,0.524878,4,0.096,-6.221,0,0.238,213.879,0.707,0.07584,93.859,0.887884,4,0.917,rap
Jambalaya (On The Bayou),Leon Russell,0.334707,0.382593,304.50893,0.662,1.64859,0.711,0.48851,0.438,0.609637,8,0.595,-63.933358,-13.19,1,0.37,291.167,0.803,0.2188,102.785,1,4,blues
Out In The Woods,Leon Russell,0.40032,0.247426,243.06893,0.13,1.04023,0.064,0.13331,0,0.509995,2,0.099,-10.608,1,0.14,235.212,0,0.13331,201.532,1,5,0.628,pop
Roller Derby,Leon Russell,0.342908,0.667295,268.95628,0.005,2.24028,0.791,1.66899,1.332,0.818319,9,0.14,-63.933358,-6.621,1,0.633,261.265,0.566,1.38335,106.002,0.999541,4,rock
Truck Driving Man/Down In The Caribbean,Leon Russell & New Grass Revival,0.239629,0.393622,455.02649,0.02,1.40952,0.651,0.81134,0.438,0.448025,2,0.684,-17.604,1,0.964,443.71,0.607,0.51075,100.148,0.954043,4,1,classical
Chase,Leona Naess,0.40032,0.536862,249.12934,0.029,1.01273,0.376,0.26077,0,0.692979,4,0.326,-63.933358,-8.138,0,0.341,241.255,0.376,0.26077,163.44,1,3,hip-hop
Heavy Like Sunday,Leona Naess,0.342908,0.80422,242.02404,0.024,0.85842,0.878,0.42327,0.351,0.833179,0,0.367,-63.933358,-5.243,0,0.556,236.095,1,0.20569,137.935,1,4,pop
Paper Thin,Leona Naess,0.619663,0.472452,238.68036,0.204,1.00359,0.581,0.23302,0.185,0.647835,9,0.151,-3.99883,-7.386,1,0.418,221.896,0.248,0.04131,160.887,0.960858,4,blues
Star Signs,Leona Naess,0.411622,0.405597,177.94567,0.041,1.10132,0.472,0.34935,0,0.548459,7,0.713,-5.076,0,0.571,177.946,0.308,0.15738,160.03,0.951104,4,0.635,pop
Hawaiian Chimes,Leonard Kwan,0.241642,0.449869,191.9473,0.006,0.24216,0.192,0.24216,0,0.744891,0,0.78,-3.423,1,0.725,187.606,1,0.04974,153.145,1,4,0,folk
Kanaka 'o Mose,Leonard Kwan,0.265861,0.349366,320.31302,0.605,0.37985,0.282,0.37985,0,0.588932,2,0.293,-63.933358,-5.521,1,0.518,315.472,0.292,0.12483,120.032,1,4,blues
Porque Yo Te Amo,Leonardo Favio,0.342908,0.346781,219.48036,0.038,0.18958,0.858,0.18958,0.263,0.437464,10,0.312,-12.911,1,0.262,211.081,0,0.18958,129.956,1,4,0.262,classical
Sera Cuestion De Conversar,Leonardo Favio,0.342908,0.356613,193.67138,0.25,0.80336,0.108,0.16656,2.844,0.448319,4,0.631,45.51228,-73.55439,-8.615,1,0.562,188.488,0.108,0.16656,98.752,0.967995,blues
Summerfish,Leonid Rudenko,0.342908,0.271251,246.69995,0.113,1.12372,0.74,0.08632,0.229,0.488207,7,0.721,-9.76,1,0.728,240.878,0.473,0.08632,172.061,1,7,0.611,classical
Love Oh Love (Live in Chicago),Leroy Huston,0.576002,0.508177,479.76444,0.034,0.9871,0.356,0.06393,0,0.790696,11,0.615,-5.84,0,0.595,471.899,1,0.06393,129.993,0.999874,4,0,bass
All Because Of You - Original,Leroy Hutson,0.40032,0.314882,302.36689,0,3.12601,0.572,2.53688,14.588,0.500396,6,1,-12.99,1,0.947,284.595,0.024,2.23347,101.229,1,4,0.634,pop
Could This Be Love,Leroy Hutson,0.731473,0.454957,240.92689,0.229,1.00895,0.515,0.54231,0,0.725403,1,0.506,-122.03095,-3.424,1,0.482,237.854,0.709,0.30958,129.824,1,3,rock
Ella Weez,Leroy Hutson,0.342908,0.050188,283.74159,0.218,0.2579,0.242,0.2579,0,0.018555,0,0.315,-8.606,1,0.308,283.742,0.514,0.2579,96.591,0.743172,3,0.785,pop
It's Different - Original,Leroy Hutson,0.37253,0.466776,168.93342,0.827,0.13283,0.827,0.13283,0.192,0.69008,0,0,-63.933358,-11.71,1,0.248,160.589,0.345,0.13283,195.005,1,1,rock
Love The Feeling - Original,Leroy Hutson,0.342908,0.366741,188.44689,0.04,0.49462,0.611,0.49462,0.381,0.588141,10,0.116,-12.665,0,0.249,177.215,0.276,0.06113,104.709,1,4,0,folk
Lucky Fellow - Original,Leroy Hutson,0.611702,0.374987,318.9024,0.074,0.77798,0.941,0.34385,0.12,0.568897,9,0.352,-14.612,1,0.473,300.652,0.176,0.13011,134.819,0.993363,4,0.2,rock
More Where That Came From - Original,Leroy Hutson,0.285176,0.333303,196.17914,0.043,0.37698,0.35,0.37698,0.508,0.426883,1,0.177,-12.493,1,0.46,190.978,0.685,0.10979,116.903,1,4,0,country
Never Know What You Can Do (Give It A Try) - Original,Leroy Hutson,0.375984,0.345718,209.31873,0.051,0.54746,0.772,0.54746,2.032,0.494036,4,0.238,-8.596,1,0.363,203.5,0.446,0.54746,150.117,1,4,0.708,pop
So Nice - Original,Leroy Hutson,0.569179,0.485198,399.82975,0.386,0.47872,0.453,0.47872,2.937,0.587466,0,0.238,-7.715,1,0.4,391.488,0.196,0.26383,140.077,0.9996,4,0.716,rock
If A Woman Answers,Leroy Van Dyke,0.342908,0.27779,193.38404,0.19,0.80418,0.926,0.52069,0.565,0.429349,6,0.359,-14.669,0,0.379,189.968,0.38,0.52069,211.974,0.984262,3,0.75,blues
A Mon Avis,Les Bantous De La Capitale,0.334707,0.365026,295.31383,0.033,1.51271,0.034,0.73353,0.241,0.560352,5,0.424,-3.934,0,0.589,290.505,0.755,0.10941,76.799,1,3,0.515,folk
Masuwa,Les Bantous De La Capitale,0.342908,0.362961,207.41179,0.017,0.45474,0.569,0.07322,0.154,0.485856,5,0.346,-96.39998,-10.052,0,0.392,196.354,0.569,0.07322,153.974,1,4,blues
Le gardien de musA(c)e,Les Blaireaux,0.265861,0.343844,328.14975,0.279,1.09568,0,1.09568,0,0.616885,0,0.374,-6.032,1,0.537,328.15,0.107,0.80063,99.993,1,5,0.89,pop
Welcome,Les Bonapartes,0.342908,0.555415,136.38485,0.078,1.62957,0.217,0.66833,0,0.726298,5,0,-63.933358,-9.233,0,0,131.338,0.299,0.34792,127.157,0.920537,4,punk
Dance of the Blue Devils,Les Brown,0.64422,0.486825,182.282,0.237,0.60058,0,0.60058,0,0.80778,9,0.384,-4.8,1,0.467,174.022,0.781,0.37515,150.276,0.99975,4,0.719,blues
Harlem Nocturne,Les Brown,0.342908,0.646207,277.65506,0.819,1.04131,0.769,0.46739,0.131,0.644733,0,0.626,-95.93995,-19.196,1,0.612,267.552,0.766,0.1852,109.831,0.824736,4,pop
"Take The ""A"" Train",Les Brown,0.504034,0.424953,199.8624,0.106,0.84706,0.808,0.37145,0.287,0.67497,5,0.64,-21.82,1,0.705,187.96,0.263,0.13365,131.281,0.898752,4,0.887,bass
C'est pour vous que je chante,Les Hou-Lops,0.611303,0.39847,71.99302,0.446,0.64319,0.099,0.02777,0,0.597281,8,0,-118.24532,-28.475,1,0,61.597,0.721,0.02777,97.845,0.97478,4,blues
FauchA(c),Les Hou-Lops,0.495294,0.353001,229.79873,0.244,0.68126,0.638,0.23462,0.205,0.44105,4,0.685,-12.772,1,0.418,226.441,0.411,0.08525,135.175,0.796354,3,0.639,blues
Hold me,Les Hou-Lops,0.342908,0.318911,169.09016,0.13,0.22999,0.903,0.22999,0,0.272586,8,0.536,-13.645,1,0.322,169.09,0.388,0.22999,80.929,0.967542,5,0.506,country
Pour toute la vie,Les Hou-Lops,0.342908,0.049034,216.13669,0.158,0.29322,0.158,0.29322,0,0.334543,1,0.202,-8.767,1,0.138,209.032,0.158,0.29322,211.688,0.941262,1,0.846,folk
Quand on est amoureux,Les Hou-Lops,0.345802,0.572028,277.002,0.009,0.76146,0.401,0.04323,0,0.822909,10,0.113,-63.933358,-4.678,0,0.282,266.565,0.717,0.04323,167.878,0.949343,4,rap
T'as 16 ans demain,Les Hou-Lops,0.247317,0.321883,177.6322,0.139,0.26498,0.649,0.26498,0.328,0.498664,9,0.394,-63.933358,-12.026,1,0.514,168.629,0.183,0.26498,85.7,1,3,blues
L'accordA(c)oniste,Les Hurlements D'leo,0.241677,0.427796,224.96608,0.203,0.49093,1,0.49093,0.313,0.569245,4,0.869,-6.083,1,0.661,218.378,0,0.49093,96.005,0.960406,4,0.558,rock
Les Amours de Nathalie,Les Malpolis,0.340241,0.201362,277.10649,0.038,0.73761,0.865,0.21137,0,0.311004,0,0,-13.548,1,0,277.106,0,0.21137,90.002,1,4,0.792,folk
Les Psys,Les Malpolis,0.789431,0.414236,267.33669,0.021,1.43628,0.047,0.33996,0,0.716854,7,1,-4.732,1,0.787,260.197,0.579,0.33996,111.865,0.962149,4,1,blues
"Plus chA""re la vie",Les Malpolis,0.342908,0.344758,85.08036,0.822,0.34366,0.822,0.34366,0.607,0.518903,2,1,-13.111,1,0.925,76.225,0.655,0.34366,85.01,1,1,0.07,blues
De rien,Les Ogres De Barback,0.450762,0.435145,352.67873,0.599,0.42579,0.649,0.42579,0,0.697888,0,0.558,-99.13285,-6.282,1,0.504,344.213,0.285,0.16535,80.484,0.922359,4,rock
Dubrovnic,Les Ogres De Barback,0.342908,0.343772,216.63302,0.109,1.13163,0.886,0.21274,0.177,0.57329,6,0.581,-2.456,1,0.591,204.934,1,0.21274,130.28,0.850895,4,0.572,rock
Femme du guerrier,Les Ogres De Barback,0.405116,0.351842,219.74159,0.004,0.87883,0.767,0.44737,0.566,0.484311,2,0.367,-4.866,1,0.452,214.454,0.755,0.23109,139.778,0.963955,4,0.701,rock
Flamme & co,Les Ogres De Barback,0.342908,0.221632,357.51138,0.935,1.31488,0.935,1.31488,2.386,0.122813,2,0.626,-12.338,1,0.677,348.891,0.166,1.31488,69.272,1,1,0,folk
Flute,Les Ogres De Barback,0.444402,0.364007,260.30975,0.331,0.43449,0.687,0.43449,0.199,0.58305,2,0.425,-9.989,1,0.448,248.041,1,0.22052,139.959,1,4,1,pop
"Grand-mA""re",Les Ogres De Barback,0.342908,0.39571,89.15546,0.431,0.8542,0.589,0.19525,4.847,0.593416,2,0,50.45663,4.87137,-20.359,1,0,79.203,0.16,0.19525,90.66,1,rock
L'education du corps des porcs,Les Ogres De Barback,0.342908,0.435127,575.79057,0.048,1.15363,1,0.21569,0.194,0.525869,8,0.328,-74.00712,-6.319,1,0.433,561.354,1,0.21569,127.968,0.898328,4,bass
Niev nietch nievitch,Les Ogres De Barback,0.212045,0.359807,218.61832,0.351,0.24211,0,0.24211,1.147,0.553194,6,0.518,-5.025,1,0.716,211.94,0.455,0.05043,157.909,1,4,0.686,rock
Printemps,Les Ogres De Barback,0.342908,0.360446,246.02077,0.006,0.71823,0,0.35465,0,0.585683,1,0.009,-15.011,0,0.29,226.191,0.727,0.35465,162.009,0.924399,4,0.804,pop
I Really Don't Want To Know (1990 Digital Remaster),Les Paul and Mary Ford,0.40032,0.36134,152.13669,0.193,1.12337,0.927,0.11895,0,0.437635,2,0.645,-17.611,1,0.521,148.857,0.927,0.11895,179.264,0.915858,5,0.741,classical
Goofus,Les Paul_ Mary Ford,0.342908,0.409465,180.87138,0.306,0.76244,0.324,0.17251,0,0.616437,9,0.429,-10.919,1,0.4,177.58,0.203,0.17251,103.172,1,4,0.03,pop
Sometimes,Les Rythmes Digitales feat. Nik Kershaw,0.637311,0.543954,304.71791,0.031,0.43682,0.789,0.17479,0.101,0.64572,5,0.663,-63.933358,-7.269,1,0.693,292.49,0.789,0.17479,227.161,0.998935,4,rock
Jacques Your Body (Make Me Sweat)/ Sounds Of Wickedness (PF Project Def Scratch Mix),Les Rythmes Digitales/ Tzant Feat. ODC MC,0.342908,0.405597,397.81832,0.161,1.90039,0.622,0.71024,0.411,0.218423,3,0.447,-23.042,0,0.525,372.344,0.166,0.41908,99.809,1,5,0.533,classical
Ruby D.,Les Sexareenos,0.270776,0.418947,329.50812,0.348,0.88545,0.729,0.43121,0.135,0.628121,2,0.163,-122.42005,-9.864,1,0.419,321.817,0.994,0.20182,132.611,1,4,rock
Cupareree or Graysinn,Les Witches,0.552808,0.421415,294.68689,0.457,0.76574,0.828,0.37188,0,0.454044,7,0.841,-5.4,1,0.688,277.734,1,0.37188,151.805,0.928928,4,0.363,rap
It's My Party,Lesley Gore,0.212045,0.450547,269.84444,0.719,0.35607,0.719,0.35607,0.346,0.576404,7,0.376,-12.685,1,0.411,255.199,0.421,0.10097,129.761,0.901803,1,0,folk
It's My Party,Lesley Gore,0.342908,0.422245,200.64608,0.011,1.04647,0.338,0.3927,0.177,0.765049,1,0.392,-6.641,0,0.508,196.243,0.73,0.06737,91.858,0.996258,4,0.764,rock
Turn It Over (Album Version),Leslie Mendelson,0.40032,0.313866,192.41751,0.031,1.02528,0.891,0.54058,0.467,0.379735,2,0.729,-16.922,1,0.74,183.56,0.891,0.54058,126.273,1,4,1,classical
Antidote For The Underdog,Less Than Jake,0.342908,0.29912,312.45016,0.09,0.62828,1,0.15965,0.235,0.43666,1,0.238,-5.671,1,0.546,301.929,0.281,0.15965,119.955,1,4,0.826,hip-hop
Automatic,Less Than Jake,0.621766,0.296427,133.45914,0.483,0.73343,0.483,0.73343,0,0.566531,10,0.106,-17.665,0,0.241,129.654,0.448,0.56983,182.974,0.973604,1,0,folk
Fucked,Less Than Jake,0.687434,0.517342,234.26567,0.13,0.52935,0,0.52935,2.914,0.771492,7,0.794,3.89527,-17.279,0,0.817,221.901,0.162,0.52935,87.553,0.999829,5,country
Short On Ideas / One Last Cigarette,Less Than Jake,0.319566,0.298373,368.16934,0.01,1.83315,0.299,0.52075,0.288,0.362359,11,0.252,-99.13285,-8.489,0,0.393,351.469,1,0.08404,93.106,1,4,blues
Organic Echo (Part II),Lester Bowie,0.342908,0.303862,476.47302,0.692,3.0028,0,1.0192,3.756,0.473146,9,0.83,-14.369,0,0.817,465.769,0.045,0.27611,67.886,0.917375,4,0.921,blues
Co-Pilot (Album Version),Letters To Cleo,0.40032,0.398373,185.5473,0.156,0.32672,0.555,0.32672,0,0.475722,5,0.543,-16.241,1,0.49,167.549,0.773,0.04395,106.127,0.992793,4,0.042,hip-hop
Dial Me,Lexi,0.342908,0.405597,369.162,0.103,0.86011,0.785,0.37542,0.357,0.050657,5,0.712,-10.219,34.05349,-118.24532,-10.672,1,0.437,359.416,0.485,0.14384,124.293,folk
Lullaby For The Dead In Our Life,Lexie Mountain Boys,0.40032,0.349476,316.21179,0.092,0.83381,0.882,0.37289,0,0.618003,11,1,-7.64,0,0.784,312.784,0.779,0.14243,129.993,0.871237,4,0,hip-hop
Where We Are From,Lexie Mountain Boys,0.492714,0.477799,252.86485,0.344,0.23476,0.351,0.23476,0,0.697435,5,0.457,-15.644,0,0.425,248.471,1,0.02185,93.32,0.917577,5,1,pop
Synthetic Dream,lextrical,0.196127,0.283563,86.09914,0.755,0.55691,0.755,0.55691,0,0.382308,4,0.559,-93.29156,-15.002,1,0.318,79.999,0.345,0.40598,203.792,1,1,country
Romeo's Exile,Liam O'Flynn,0.498132,0.665577,398.15791,0.016,0.49292,0.864,0.03246,0.218,0.915823,7,0.06,-63.933358,-5.334,1,0.36,392.632,0.864,0.03246,129.974,1,4,pop
A Visit From Drum,Liars,0.342908,0.236567,175.35955,0.618,0.28486,0.618,0.28486,0.31,0.398679,9,0.37,-13.526,0,0.438,171.624,0,0.13656,217.327,1,1,0,classical
Cycle Time,Liars,0.594483,0.36151,296.12363,0.364,1.03765,0.576,0.1055,0.525,0.520205,2,0.196,-22.34,0,0.325,275.4,0.763,0.1055,69.147,0.978178,4,0.578,blues
Leather Prowler,Liars,0.656281,0.599603,317.36118,0.005,1.42077,0,0.34149,0,0.826075,10,0.035,-63.933358,-4.061,1,0.162,299.508,0.139,0.20642,112.277,1,4,rock
Duh Duh Da,Lidell Townsell,0.377532,0.365534,504.94649,0.327,1.02499,0.602,0.39847,10.286,0.561371,2,0.924,-19.569,1,0.683,483.254,0.081,0.17986,92.203,0.864609,4,0.139,blues
When Rules Change,Life In Your Way,0.678729,0.544258,168.30649,0.077,0.56699,0.411,0.21504,2.003,0.733799,4,0.086,-96.7954,-10.351,1,0.316,168.306,0.238,0.03995,170.217,0.999792,4,blues
Collecting Dust,Life Long Tragedy,0.342908,0.463391,139.88526,0.005,0.6515,1,0.21663,0.281,0.642871,11,0.127,-63.933358,-4.894,1,0.33,130.45,0.54,0.21663,137.766,0.985341,4,rock
Better Luck Next Time,Lifehouse,0.342908,0.269694,103.73179,0.543,0.68495,0.543,0.68495,0,0.327675,0,0.537,-24.327,1,0.678,96.212,0.321,0.31741,71.308,1,1,0.592,folk
Simon,Lifehouse,0.40032,0.318431,439.06567,0.009,1.06782,1,0.12254,0.334,0.502712,11,0.009,-9.36,0,0.225,430.022,1,0.12254,126.953,0.950585,4,0,pop
Boring,Lifer,0.342908,0.282402,287.26812,0.136,1.96278,0.257,1.06077,0.556,0.221726,0,0.986,-15.893,0,0.922,277.165,0.695,0.61206,66.22,1,4,0.87,classical
Breathless,Lifer,0.40032,0.404158,242.12853,0.003,0.41356,0.968,0.41356,0.351,0.541918,4,0.242,-16.69,0,0.293,229.129,0.834,0.13943,110.828,0.992023,3,0.725,country
Pete's Crusade,Light Of The World,0.652098,0.541889,144.01261,0.067,12.61236,0.251,0.72021,0,0.839963,9,0.28,-74.47995,-4.527,0,0.304,140.754,0,0.26885,71.707,0.944381,5,rock
"Pete's Crusade (12"" Version) (2006 Digital Remaster)",Light Of The World,0.380899,0.144685,291.83955,0.044,1.41804,1,0.69322,0.484,0.632008,10,0.353,-63.933358,-14.199,1,0.248,274.419,0.72,0.33354,82.733,1,4,pop
Right here Waiting,Lightforce,0.543524,0.498669,504.47628,0.001,0.45225,0.956,0.06609,0,0.693009,6,0,0.17898,-15.046,0,0.309,504.476,0,0.06609,123.992,1,4,pop
Ocean Drive,Lighthouse Family,0.492714,0.494207,678.76526,0.046,0.94701,0.706,0.08524,0.106,0.847755,11,0.346,-63.933358,-4.002,0,0.582,661.333,0.431,0.08524,140.112,1,4,rock
Run,Lighthouse Family,0.570851,0.389536,329.35138,0.432,1.64757,0.153,0.3732,0,0.602556,2,0.144,-7.672,1,0.287,316.883,0.296,0.05381,111.079,0.906284,4,0.599,blues
Everyday I Have The Blues,Lightnin' Hopkins,0.342908,0.276997,185.20771,0.96,0.73503,0.96,0.73503,0.595,0.414386,8,0.941,-15.605,1,0.673,175.102,0,0.38067,89.848,0.990335,1,0.156,blues
My Babe,Lightnin' Slim,0.342908,0.333155,451.34322,0.89,19.99245,0.329,1.40315,1.116,0.426684,11,0.25,-118.24532,-7.949,1,0.309,444.082,0.315,1.13069,69.742,0.971733,4,blues
First You Cry,Lil' Band O' Gold,0.40032,0.331535,141.73995,0.02,0.29732,0.741,0.29732,0.491,0.450646,2,0.101,-85.69091,-11.756,1,0.394,136.615,0.965,0.05143,119.271,1,4,blues
Shirley,Lil' Band O' Gold,0.427447,0.41461,253.57016,0.06,0.62856,1,0.24276,0.223,0.596835,4,0.851,-7.268,0,0.489,241.162,1,0.05035,155.827,0.999929,4,0.505,pop
I Remember (amended album version),Lil Boosie,0.342908,0.337507,260.46649,0.118,2.7668,0.546,1.30692,0.749,0.477365,7,0,-14.275,1,0.297,245.934,0.436,0.80843,82.533,1,3,0.782,country
Baby Momma (Chopped & Screwed Version),Lil Boosie & Webbie,0.536378,0.361918,285.28281,0.085,0.49122,0.592,0.14312,0.282,0.629008,10,0.467,-9.154,0,0.485,276.126,0.563,0.14312,183.836,1,4,0,blues
Better Believe It Remix (feat. Bun B_ Trae_ Yo Gotti & Foxx),Lil Boosie feat. Bun B_ Trae_ Yo Gotti & Foxx,0.342908,0.273891,304.84853,0.042,0.83099,0,0.35364,0,0.446649,9,0.271,-7.486,1,0.427,299.706,0.599,0.35364,129.699,0.934888,4,0.333,blues
Suk The Blood,Lil Mz. 313 featuring DJ Rashad,0.342908,0.309874,252.1073,0.376,0.54013,0.402,0.54013,0,0.416954,9,0.471,-8.902,1,0.415,244.361,0.699,0.23233,100.198,1,4,1,hip-hop
Don't Want To,Lil' Romeo,0.342908,0.274198,152.99873,0.619,0.47878,0.619,0.47878,0,0.35913,0,0.698,-15.71,0,0.715,145.548,0.667,0.25078,126.029,1,1,0.046,blues
Fly Talkin',Lil Wayne,0.629968,0.412144,275.46077,0.102,0.23849,1,0.23849,0.183,0.718075,6,0.104,-90.71913,-10.752,1,0.368,265.491,1,0.23849,161.68,0.925198,3,punk
Izgaryam,Lili Ivanova,0.40032,0.284234,404.68853,0.519,1.43817,0.562,0.74872,0,0.464715,6,0.651,-8.45,0,0.689,367.578,0.671,0.42137,88.132,0.984846,4,0.651,pop
Pak shte te obicham,Lili Ivanova,0.265861,0.430898,512.78322,0.261,1.61357,0.82,0.37831,2.664,0.567511,11,0.651,-63.933358,-8.575,1,0.586,505.655,0.086,0.064,95.002,0.926334,4,blues
Pokrusa,Lili Ivanova,0.63139,0.430697,238.23628,0.035,0.84779,0.813,0.23454,0.334,0.712662,7,0.406,-6.491,1,0.502,234.806,0.67,0.08008,97.98,0.914245,4,0.766,hip-hop
22 (Acoustic),Lily Allen,0.342908,0.423826,169.1424,0.058,2.50932,0,1.64862,2.363,0.650727,1,0.78,-118.24532,-23.815,1,0.661,156.822,0.06,1.64862,138.308,1,4,soundtrack
Everyone's At It,Lily Allen,0.503381,0.353156,249.44281,0.257,0.06098,0.986,0.06098,0.165,0.485921,10,0.846,-80.23742,-9.94,0,0.621,245.783,0.779,0.06098,93.975,1,4,blues
LDN (Warbox Original Cut Dub),Lily Allen,0.342908,0.776038,172.72118,0.22,0.51274,0.664,0.51274,0.183,0.81483,4,0.494,-0.12714,-7.343,1,0.344,164.148,0.43,0.23481,107.455,0.999983,3,blues
U Killed It,Lily Allen,0.21508,0.308303,78.91546,0.082,1.82146,0.057,0.368,0,0.22873,10,0.12,-4.314,0,0.406,78.915,0.057,0.368,145.562,0.839689,7,0.654,pop
22 (Vingt Deux) (Feat. Ours),Lily Allen Featuring Ours,0.40032,0.405597,28.83873,0,0.03454,0,0.03454,0.897,0.40663,7,0.093,-21.501,1,0.354,28.839,0,0.03454,100.08,1,1,0.432,pop
Smoke Screen,Lily Holbrook,0.323112,0.365534,336.09098,0.968,0.65729,0.968,0.65729,0,0.561371,3,0.406,-26.688,1,0.508,296.89,0.25,0.65729,85.816,0.864609,1,1,blues
A Void Of Lifeless Dreams,Limbonic Art,0.684483,0.579989,248.18893,0.019,0.56793,1,0.05255,0.241,0.744641,9,0.373,-63.933358,-3.798,1,0.417,234.91,0.789,0.05255,117.954,0.999932,4,rock
Chinoiserie,Lincoln Center blues Orchestra,0.299877,0.405597,325.92934,0.009,0.87377,0.84,0.42412,0,0.332331,4,0.615,-5.563,0,0.465,315.176,0.432,0.20042,133.987,1,4,0,hip-hop
Cent Mille Guitares,Line Renaud,0.40032,0.335678,211.01669,0.123,4.321,0.886,0.56988,0.519,0.528528,0,0.774,-80.99001,-8.873,1,0.659,203.593,0.941,0.27394,107.892,0.993708,4,pop
Der Kleine Dompfaff,Line Renaud,0.237846,0.553596,101.14567,0.032,0.88402,0.378,0.05532,0,0.739684,7,0,25.7167,-103.2833,-4.179,1,0.168,94.668,0.967,0.05532,144.954,0.990826,rock
Dis_ Oh Dis (Everybody Loves A Lover),Line Renaud,0.40032,0.311097,163.05587,0.102,0.72299,0.887,0.72299,3.628,0.38472,10,0.321,-11.83,0,0.405,156.288,0.181,0.72299,84.922,1,4,1,country
En Acoutant Mon Coeur Chanter,Line Renaud,0.40032,0.328073,203.12771,0.311,2.53072,0.582,1.58718,0,0.494074,1,0.791,-4.715,1,0.822,197.817,0.61,1.35227,125.177,0.935703,3,1,rock
Gwendolina,Line Renaud,0.342908,0.346358,151.82322,0,0,0,0,0.458,0.446257,7,0.569,50.91552,0.48883,-20.964,1,0.623,142.431,0.21,0.54544,123.197014,0.976514,classical
Il N'Etait Pas Sentimental,Line Renaud,0.762647,0.411798,207.98649,0.178,0.97952,0.706,0.40237,0,0.632852,1,0.707,-75.16237,-7.804,0,0.622,207.986,0.732,0.11238,103.596,0.999801,5,rap
Il Y A Des Anges,Line Renaud,0.342908,0.265031,168.01914,0.021,0.52108,0.592,0.52108,0.183,0.451817,0,0.317,-8.701,1,0.519,164.682,0.417,0.16478,113.998,1,4,0.508,pop
Mambo Bacan,Line Renaud,0.459725,0.503152,331.36281,0.092,1.58893,0.568,0.25976,2.212,0.670615,0,0.717,-63.933358,-30.285,1,0.716,315.751,0.224,0.25976,87.94,0.989622,4,rock
Ne Reste Que L'Amour (Only Love),Line Renaud,0.342908,0.38912,194.01098,0.011,0.94557,1,0.51367,0.439,0.52574,2,0.529,-14.409,1,0.538,189.08,0.755,0.29771,139.685,1,4,0,rock
Sept Coeurs,Line Renaud,0.40032,0.312047,114.99057,0.105,1.85578,0.416,1.30061,4.957,0.430787,5,0.546,-9.831,1,0.289,109.209,0.126,1.02302,112.445,1,3,1,classical
Vous Qui Passez Sans Me Voir,Line Renaud,0.342908,0.429354,287.65995,0.165,0.9109,0.887,0.46013,0.136,0.623154,10,0.699,-97.74298,-12.219,1,0.703,266.919,0.746,0.23418,133.349,1,3,blues
Two Sweety People,Line Renaud - Dean Martin,0.342908,0.338781,312.63302,0.014,0.19608,1,0.19608,0.392,0.41932,4,0,-9.995,1,0.236,307.13,0.681,0.19608,128.745,0.984175,4,0.154,blues
Crawling (Album Version),Linkin Park,0.342908,0.543954,693.57669,0.369,0.37978,0.369,0.37978,0,0.64572,2,0.412,-63.933358,-5.185,1,0.476,663.22,0.287,0.37978,116.055,0.998935,1,rock
Given Up (Album Version),Linkin Park,0.40004,0.424932,200.64608,0.791,0.14546,0.791,0.14546,0,0.554226,9,0.496,-5.05,0,0.49,194.792,0.343,0.14546,94.709,1,1,0.868,classical
Pushing Me Away (Album Version),Linkin Park,0.342908,0.403001,251.27138,0.238,0.69879,0,0.25684,4.075,0.60726,5,0.534,-87.63241,-16.218,1,0.565,251.271,0,0.25684,138.501,1,4,pop
In My Dreams,Lionel Richie,0.342908,0.401462,269.26975,0.246,1.86727,0.499,0.45042,0.154,0.452401,3,0.335,-118.4164,-14.316,1,0.448,250.195,0.879,0.21445,127.91,1,5,blues
Tonight Will Be Alright,Lionel Richie,0.193928,0.369084,199.00036,0.081,0.03026,0.408,0.03026,0.109,0.507079,1,0.216,-16.595,1,0.368,192.906,0,0.03026,126.999,0.990076,7,0.705,pop
Choral : Komm_ Heiliger Geist_ BuxWV 199 (RemasterisA(c) En 2010),Lionel Rogg,0.342908,0.283563,134.21669,0.667,0.54367,0.667,0.54367,0,0.382308,7,0.886,-93.29156,-12.789,1,0.782,130.31,0.506,0.31476,131.395,1,1,country
Concerto in C major_ BWV 594 (after Vivaldi Op.7 No.5) (2007 Digital Remaster): I. 1st Movement,Lionel Rogg,0.375984,0.389877,200.28036,0.086,0.15124,1,0.15124,0.415,0.57061,2,0.568,-9.437,1,0.738,196.261,0.912,0.15124,84.81,0.998933,4,0.589,folk
